web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583619929-2643","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@Life1111111","🔱_MAJED_ 🔱_____ 🇸🇦KSA 🇸🇦","#العلاوه_السنويه61
رسالة إلى @moe_gov_sa ليكن لكم في الوزير توفيق الربيعة
@tfrabiah 
 أسوةٌ حسنة
أنجح الوزراء في العهد السعودي الجديد
وأكثرهم تفاعلا وتجاوبا مع هموم الناس وقضاياهم
أثبت الدكتور الربيعة لـ أقرانه الوزراء أن الوزير أيضاً يمكنه أن ينال محبة المواطن البسيط وثقته
pic.twitter.com/QAsmJQXbQy","10","239","159","1566927852000","10:44 AM - 27 Aug 2019","/Life1111111/status/1166406069154930688"
"1583619929-3070","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@Abdullahjalal99","‏﮼عبدالله","وجهة نظر ...

آمل أن تكون الرخصة المهنية مربوطة بإنجازات معلم داخل الفصل وتقديم اوراق عمل ونشاطات لتطوير العملية التدريسية ونتاج طلاب و اجتياز (وليس حضور فقط)دورات تدريبية مدروسة، بدلاً من ربطها باختبار  نظري إنعكاسه ضئيل على العملية التدريسية..!
@minister_moe_sa 
@moe_gov_sa","3","20","22","1562766946000","6:55 AM - 10 Jul 2019","/Abdullahjalal99/status/1148953966417518593"
"1583619929-2926","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@almharish1","Eissa.! 🇸🇦","نحن مع التطوير، ولكن أن نضام في رزقنا فلا نقول إلا حسبنا الله ونعم الوكيل..

#العلاوه_السنويه19pic.twitter.com/1ZmZfJpKlQ","1","32","21","1563814156000","9:49 AM - 22 Jul 2019","/almharish1/status/1153346281403768833"
"1583619929-3136","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يلتقي السفير الأمريكي لدى المملكة
https://www.moe.gov.sa/ar/news/Pages/g-a-2019-21.aspx …pic.twitter.com/db7Wp0dxQF","51","145","162","1562002418000","10:33 AM - 1 Jul 2019","/moe_gov_sa/status/1145747303342514177"
"1583619929-2938","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@imashaal1","Iman Mashaal","True.. excellent steps taken in the right direction!! Thanks for sharing the update; it is a relief to know that standards are changing and teachers must work to develop themselves.","","","1","1563725561000","","/imashaal1/status/1152974686667595777"
"1583619929-2799","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@mkathiri70","♏SKathiri70","Special workshop:1.30-3pm:Increasing Student Motivation:Strategies that work #خبرات3 #امريكا_ميزوري @makkah_edu @sfalqarni @DrJr1396 @hanan1144 @moe_gov_sa @khbratUSA @SACM_USA @khebrat3MSU @S_Meemar @falalkhairpic.twitter.com/N9BaSY7lCK","","","","1565847747000","10:42 PM - 14 Aug 2019","/mkathiri70/status/1161875782538579968"
"1583619929-2935","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@MukhtarDeira","مختار الديرة","كل الشكر و الثناء لأستاذنا الكبير على جميل ظنه بأخيه و هو من هو شامة من شامات الثقافةفي بلادنا تربينا على حواراته الماتعة مع ضيوفه فكسبنا منها الثقافة و الأدب والأسلوب 
جعلنا الله و إياكم ممن تقبل منهم و غفر  لهم","18","45","87","1563739260000","1:01 PM - 21 Jul 2019","/MukhtarDeira/status/1153032147780943873"
"1583619929-3045","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@hafredumedia","تعليم حفر الباطن","إحصائية الأسبوع الاول لبرامج التطوير المهني التعليمي 
#التدريب_الصيفي 
عدد البرامج : 8
عدد المتدربين: 106
عدد الساعات التدريبية : 132
عدد المدربين : 8
عدد مقرات التدريب : 2
#تعليم_حفرالباطن @ncepd_edu @moe_gov_sa @hafredumedia @Media_M_Epic.twitter.com/VG1vUI3dgu","","9","15","1562910431000","10:47 PM - 11 Jul 2019","/hafredumedia/status/1149555783522062337"
"1583619929-2988","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@mahdedu","إدارة تعليم المهد","#مدير_التعليم يستقبل بمكتبه صباح اليوم #محافظ_المهد الأستاذ : مبارك المورقي وقد اطلع "" المورقي ""على سير العملية التربوية والتعليمية بالمحافظة ، وتجول على بعض مرافق وأقسام الإدارة.
@moe_gov_sa pic.twitter.com/V5ew31QB82","1","11","9","1563441083000","2:11 AM - 18 Jul 2019","/mahdedu/status/1151781500209246208"
"1583619929-3051","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","مسؤولو الجهات المعنية: #لائحة_الوظائف_التعليمية الجديدة نقلة تاريخية مهمة في مسيرة تطوير التعليم
#مؤتمر_اللائحة_التعليمية
https://www.moe.gov.sa/ar/news/Pages/n-e-07-2019.aspx …pic.twitter.com/oPVehYxGuL","102","158","123","1562863233000","9:40 AM - 11 Jul 2019","/moe_gov_sa/status/1149357822049697793"
"1583619929-3027","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@subhi_aama","Subhi Al Aama, Bsc., MEng, QEP","Wonderful","","","","1563120289000","9:04 AM - 14 Jul 2019","/subhi_aama/status/1150435993499111424"
"1583619929-2876","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@jazanedu","إدارة تعليم جازان","تعزية |

مدير عام #تعليم_جازان المكلف وأسرة التعليم بالمنطقة يتقدمون بخالص العزاء وصادق المواساة لمقام خادم الحرمين الشريفين ولسمو ولي عهده الأمين في  #وفاة_الأمير_بندر_بن_عبدالعزيز ولأبناء وبنات الفقيد والأسرة المالكة الكريمة
@jazangov 
@moe_gov_sa 
@emara_riyadhpic.twitter.com/4nBebbGEUS","12","58","61","1564349391000","2:29 PM - 28 Jul 2019","/jazanedu/status/1155591222221783041"
"1583619929-2836","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@sultanalghamd12","سلطان السلطان","حين أدركت وزارة @moe_gov_sa برئاسة معالي @minister_moe_sa أنها قد تقع في خطأ جسيم، بدأت بأخذ أرآء إدارات التعليم، وأعتبرها خطوة موفقة شريطة العمل بها.
وها هي إدارة@edueast_sa تفند ملحوظاتها على اللائحة وفق ما تراه يومياً في الميدان التعليمي.
 #العلاوه_السنويه39
#العلاوه_السنويه40pic.twitter.com/wx79WqLVwY","1","154","112","1565072667000","11:24 PM - 5 Aug 2019","/sultanalghamd12/status/1158624860085653505"
"1583619929-2772","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@JazanUniversity","جامعة جازان","يتقدم معالي مدير #جامعة_جازان 
أ.د #مرعي_القحطاني
بخالص التهنئة 
لسعادة الدكتور إبراهيم أبوهادي، 
بمناسبة صدور قرار معالي #وزير_التعليم 
الدكتور حمد آل الشيخ، 
بتكليفه مديرا عاما للتعليم 
بمنطقة #جازان .
@moe_gov_sa pic.twitter.com/qMwbhCVtvk","47","60","151","1566216287000","5:04 AM - 19 Aug 2019","/JazanUniversity/status/1163421550479060992"
"1583619929-2729","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@USAinDhahran","U.S. Consulate General in Dhahran","Congratulations to Ibtisam Al Shehri on becoming the first woman to act as spokesperson for the Saudi Ministry of Education!
@spokesp_moe @Bossaam @moe_gov_sa @edueast 
#SaudiArabia #Vision2030 #USAinDhahran #cgkorhonen #USConsulateDhahran 
#وزارة_التعليم #السعوديه #رؤية٢٠٣٠pic.twitter.com/DpiKUBeL8t","","1","2","1566481936000","6:52 AM - 22 Aug 2019","/USAinDhahran/status/1164535764048326662"
"1583619929-2895","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@Khalid_bin_Nouh","د. خالد موسى بن نوح","نسلم بأن مهمة رتب المعلمين تحفيزهم وزيادة دافعيتهم،ولكن نرجو حل إشكالية ظلم التسكين إذ تغافلت اللائحة جهود أصحاب الشهادات العليا كالدكتوراه والماجستير لا بل تناست جهود الحاصلين على جوائز التميز والخبرات ذات الكفاءة ووضع الجميع على مسطرة واحده،فالمجتهد يسكن عليها كالذي لم يبذل جهدpic.twitter.com/EAV5qDYA5e","2","40","33","1564047401000","2:36 AM - 25 Jul 2019","/Khalid_bin_Nouh/status/1154324584268730368"
"1583619929-3163","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@ali_kaaki","علي كعكي","وفقكم الله وسدد خطاكم
ألف مبروك أستاذ منذر","","","","1561939761000","5:09 PM - 30 Jun 2019","/ali_kaaki/status/1145484498953523200"
"1583619929-2742","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@qunedu","تعليم القنفذة","أسرة #تعليم_القنفذة تتقدم بخالص التهنئة للقيادات الإعلامية المكلفة حديثاً بـ @moe_gov_sa راجين من الله لهم التوفيق والإعانة..
#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/bg9poKcKcd","","9","11","1566413304000","11:48 AM - 21 Aug 2019","/qunedu/status/1164247898961436672"
"1583619929-2904","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@aaronpersinger","مُصطفىٰ","معالي وزير التعليم نرجوا من الله ثم منكم العمل باللائحة التعليمية بعد 180 يوم من تاريخ نشرها في الجريدة الرسمية .
@minister_moe_sa
@SaudiMCS
@moe_gov_sa
#مستحقوا_القفزة_دفعة35 #لائحة_الوظائف_التعليمية
#لجنة_الوظائف_التعليمية","5","66","37","1564029530000","9:38 PM - 24 Jul 2019","/aaronpersinger/status/1154249628184981505"
"1583619929-3019","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@qunedu","تعليم القنفذة","يحدث الآن|
سعادة مدير التعليم د محمد إبراهيم الزاحمي
يقدم ورشة #جودة_الحياة 2020 ضمن برنامج#إجازتي_4
@moe_gov_sa
#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/5dT880DPGc","","11","21","1563209147000","9:45 AM - 15 Jul 2019","/qunedu/status/1150808689642749952"
"1583619929-2896","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@faris073","ⓐⓑⓞ ⓔⓑⓡⓐⓗⓘⓜ","تم تحفيز جميع المسميات غير المعلم المنفذ للحصه
حفز القائد ب٨٠٠ ريال
الوكيل ب٥٠٠ ريال
المشرف ٥٠٠ ريال
والمعلم علاوه فقط بإختبار ورخصه 
هي رساله للمعلم المتميز اهرب من الحصه ونافس كقائد ووكيل ومشرف لتحصل على الزياده
عملك داخل فصلك ليس لك اي تحفيز
#العلاوه_السنويه23","10","135","113","1564046684000","2:24 AM - 25 Jul 2019","/faris073/status/1154321573400195072"
"1583619929-2845","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@namasedu","إدارة تعليم النماص","نستلهم في تركيزنا على #الطفولة_المبكرة #رؤية_المملكة_٢٠٣٠ لتعليم أفضل لجيل واعد.
@namasedu 
@moe_gov_sa 
@Media_M_Epic.twitter.com/J1OqEVxU2v","","4","7","1564856484000","11:21 AM - 3 Aug 2019","/namasedu/status/1157718122574557184"
"1583619929-2835","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@aseer_abeel6146","متوسطة وثانوية عبل","إن القلب ليحزن وإن العين لتدمع وإنا على فراقك لمحزونون بقلوب مؤمنة بقضاء الله وقدره انتقل قائد المدرسة المربي الفاضل الأستاذ/ علي محمد سعيد آل محيا إلى جوار ربه فجر هذا اليوم غفر الله ذنبه وأسكنه فسيح جناته وجمعنا به في الفردوس الأعلى من الجنة @north_abha 
@assiredu 
@moe_gov_sa pic.twitter.com/qIjycxKOlN","50","39","44","1565084605000","2:43 AM - 6 Aug 2019","/aseer_abeel6146/status/1158674931552534528"
"1583619929-2966","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@anahapeep","د. محمد المطوع","إن صح الخبر فهو يعني تطبيق الحكمة القائلة: ""الرجوع في الحق ولا التمادي في الباطل"" ولكن مؤشر على التسرع في إصدار القرارات مما يعني التريث في إصدار أي قرار آخر مستقبلاً حتى لا يقع المسؤول في الإحراج ويضطر لإلغاء قراراته المتعجلة.","1","6","2","1563641764000","","/anahapeep/status/1152623218525687810"
"1583619929-2750","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#معًا_نبدأ
 مديرو ومديرات الإدارات والمكاتب والإدرات ب #تعليم_الشرقية يحضرون عبر (لقاء) اللقاء الخاص بالتهيئة والإعداد للعام الدراسي ١٤٤١/١٤٤٠
@moe_gov_sa 
@Media_M_Epic.twitter.com/zs0RKVkECg","2","13","11","1566378501000","2:08 AM - 21 Aug 2019","/edueast_sa/status/1164101925073313792"
"1583619929-2722","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@kreem1396","عبدالكريم العجيري","أخي @minister_moe_sa وزير @moe_gov_sa قرار #دمج_الصفوف_الأولية طبقته دول العالم بلا استثناء أفما كان يكفينا الآثار السلبية التي خلَّفها لهم بشهاداتهم هم؟!
دخلوا جحر الضب وها هم يريدون الخروج منه فلماذا ندخله نحن؟!
بصفتي ولي أمر لن يدرس أحد من أبنائي وبناتي في هذه الصفوف ما حييت.","34","176","165","1566564370000","5:46 AM - 23 Aug 2019","/kreem1396/status/1164881517845209088"
"1583619929-3021","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@jazanedu","إدارة تعليم جازان","شـكر و امتنـان 
#تعليم_جازان

@moe_gov_sa 
@jazangovpic.twitter.com/Cqx3AsMs4v","9","45","53","1563203319000","8:08 AM - 15 Jul 2019","/jazanedu/status/1150784248204451842"
"1583619929-3141","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@Med2015Abrar","مدرسةالحي ث.الابرار","#إجازتي4
@nsclubs @moe_gov_sa @madinaedu @Media_M_E 
في كل كبد رطب اجر
ضمن مبادرة خيرامة لتحقيق قيمة الرحمة قام فريق من أبناء النادي مع المشرف نبيل الأحمدي بتوزيع سقايات المياه للطيور والحيوانات واوعية الحب  في أماكن مختلفهpic.twitter.com/npghsokjwE","2","7","10","1561998377000","9:26 AM - 1 Jul 2019","/Med2015Abrar/status/1145730353899941889"
"1583619929-2601","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@aabbffrr11","التأمل","يجب أن تُعطى الدرجة المستحقة بعدد سنوات الخدمة كما هي مُوضحة في الجدول التالي من دفعة ١٤١٥ إلى دفعة ١٤٤٠ وأشكر من قام بتصميم هذا الجدول وجعله الله في ميزان حسناته لإيضاح الصورة والتسهيل على وزارة التعليم لتنفيذه من دون عُذر تٓعبنا استحقار .#العلاوه_السنويه63pic.twitter.com/psuXQCv6Hs","7","130","110","1567159910000","3:11 AM - 30 Aug 2019","/aabbffrr11/status/1167379390608695296"
"1583619929-2982","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@dwadmisa","إدارة تعليم الدوادمي","يتقدم سعادة مدير #تعليم_الدوادمي الأستاذ عبدالله السبيعي ومنسوبو التعليم بأحر التعازي للأستاذ عبدالله بن محمد الضويان _معلم بابتدائية خالد بن الوليد _ ولوالدته وأشقائه وشقيقاته في وفاة والدهم سائلين الله له الرحمة والمغفرة.
#الملف_الإعلامي_بوزارة_التعليم 
@Media_M_E 
@moe_gov_sa","2","11","13","1563557659000","10:34 AM - 19 Jul 2019","/dwadmisa/status/1152270456554172417"
"1583619929-3035","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@MOS_ALHumaidi","MOHAMMED ALHUMAIDI","Missouri State, Springfield district welcome 49 Saudi Arabian teachers plus families https://www.news-leader.com/story/news/education/2019/07/12/missouri-state-springfield-district-welcome-teachers-saudi-arabia/1692598001/ … via @springfieldNL @MSAlmoqbel  @moe_gov_sa  @khebrat21 @S_Meemar","","1","3","1563004226000","12:50 AM - 13 Jul 2019","/MOS_ALHumaidi/status/1149949191449395200"
"1583619929-2765","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","تسهيلاً للمواطنين ولتسريع الخدمة...
#وزير_التعليم يلتقي المواطنين عن بعد في عدة مناطق
https://www.moe.gov.sa/ar/news/Pages/c-r-1440-t.aspx …pic.twitter.com/Geb7gF2o2k","86","325","250","1566251250000","2:47 PM - 19 Aug 2019","/moe_gov_sa/status/1163568193748815872"
"1583619929-2715","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","لتهيئتهم للعام الدراسي الجديد...
#وزارة_التعليم تطلق برامج تدريبية لأكثر من ١٠ آلاف معلم و معلمة
#معاً_نبدأ
https://www.moe.gov.sa/ar/news/Pages/n-1440-2.aspx …pic.twitter.com/eQrIyTVBlT","86","510","349","1566647428000","4:50 AM - 24 Aug 2019","/moe_gov_sa/status/1165229885301895169"
"1583619929-2597","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@school33_s","الابتدائية الثالثة بحقل للبنات","استعدادلأستقبال صغارنا المستجدين للأستاذة الفاضلة نوره باوزير الصف الأول الإبتدائي (أ)المنسقة الأعلامية رقيه العمراني )@Media_M_E @moe_gov_sa @tabuk_edupic.twitter.com/Y958m0Ly3c","","4","13","1567167751000","5:22 AM - 30 Aug 2019","/school33_s/status/1167412277160448000"
"1583619929-2808","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#سماحة_المفتي_العام يلتقي #وزير_التعليم في #منىhttps://www.moe.gov.sa/ar/news/Pages/m-t-1440-4.aspx …","13","81","69","1565558885000","2:28 PM - 11 Aug 2019","/moe_gov_sa/status/1160664205315497984"
"1583619929-2582","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@M_8884","محمد العميري","ياترى هل تنتظر #وزارة_التعليم وفاة طالب او اصابته ، وتنقل اخباره وسائل الإعلام ، وبعدها يتم إلغاء هذه الاغطية وعمل العشب الصناعي والمظلات ؟!

نرجوكم ..
الدولة لم تقصر ابداً
تحركوا وارحموا ابناء الناس
قبل فوات الآوان. 
@makkah_edu 
@moe_gov_sa pic.twitter.com/0NkpeDC22M","26","147","81","1567164700000","4:31 AM - 30 Aug 2019","/M_8884/status/1167399484428640256"
"1583619929-2673","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@M_Alhamazani","محمد الهمزاني","ما توقعت ان المدارس الحكومية بالأحياء الجديدة بالرياض تعتبر نادرة الا بعد تجربة هذه الأيام. من حسن حظ المدارس الأهلية فيها، التي قد نضطر لها بسبب الندرة.  @riyadh_edu @moe_gov_sa @minister_moe_sa @spokesp_moe","35","42","29","1566813288000","2:54 AM - 26 Aug 2019","/M_Alhamazani/status/1165925553381302272"
"1583619929-3132","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
بتوجيه #وزارة_التعليم الإدارات التعليمية تحتفي بالمرشحين والمرشحات على #الوظائف_التعليمية.
#تعليم_شرورةpic.twitter.com/bXYXZFO9WE","29","137","118","1562070596000","5:29 AM - 2 Jul 2019","/moe_gov_sa/status/1146033261061316610"
"1583619929-2951","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@qunedu","تعليم القنفذة","إعلان |

يسر #تعليم_القنفذة ممثلاً في قسم خدمات الطلاب والطالبات دعوة أولياء الأمور الراغبين في خدمة النقل المدرسي لأبنائهم الدخول على نظام نور وإتمام عملية التسجيل
@moe_gov_sa
#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/ZLAyIENEbw","6","34","28","1563662003000","3:33 PM - 20 Jul 2019","/qunedu/status/1152708108256534534"
"1583619929-3122","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@qunedu","تعليم القنفذة","وجه سعادة #تعليم_القنفذة د محمد الزاحمي بنقل المرشحات للوظائف التعليمية من مقر المقابلات إلى المستشفى لإجراء الكشف الطبي  بالشراكة مع الناقل المحترف بالقنفذة كما وجه بإسكان المرشحين في بيت الطالب
@moe_gov_sa
#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/ieXarmp4Yd","5","51","52","1562182829000","12:40 PM - 3 Jul 2019","/qunedu/status/1146504000692527107"
"1583619929-2730","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@namasedu","إدارة تعليم النماص","سعادة مدير التعليم الأستاذ عبد الله بن عبد الرحمن آل قاسم يعتمد تجديد  تكليفات رؤساء ورئيسات الأقسام و المشرفين والمشرفات #بتعليم_النماص  .
نبارك للجميع تجديد الثقة و نسأل الله لهم العون والسداد.
@namasedu 
@moe_gov_sa 
@Media_M_Epic.twitter.com/Ook8vFCRPp","4","8","11","1566471445000","3:57 AM - 22 Aug 2019","/namasedu/status/1164491759671566336"
"1583619929-2774","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#معًا_نبدأ
 #تعليم_الشرقية 
#الاحتفاء_بالمعلمين_الجدد
@moe_gov_sa 
@Media_M_E

معلمونا ثروة الوطن 
وشموع تنير دروب الأجيال .pic.twitter.com/vWQsgmxxUJ","14","51","42","1566211663000","3:47 AM - 19 Aug 2019","/edueast_sa/status/1163402154939420672"
"1583619929-2972","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@aknanalsaadeh","سعد محمد بن عنزه","شكراً #وزير_التعليم على العمل الدؤوب والحرص بما يضمن عدم إشغال المعلمين والمعلمات بما ليس من اختصاصهم. 

#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/XGnUnvU55N","2","14","23","1563640211000","9:30 AM - 20 Jul 2019","/aknanalsaadeh/status/1152616702720524290"
"1583619929-2859","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@bdegrf","Amna Jabari","ليس هناك أفضل من تطوير وتحسين ذاتك والتدريب هو أفضل المعلمين .... بارك الله في جهودكم","","72","2","1564604099000","1:14 PM - 31 Jul 2019","/bdegrf/status/1156659541959938054"
"1583619929-3046","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-07-01%20until%3A2019-08-31&src=typd&lang=en","@meso202015","ابداع معلمه 🌟 创意老师.","التغيير والتجديد
تحسين العملية التربوية وصولاً إلى تحقيق الأهداف التربوية المنشودة بصورة أكثر كفاءة 
للوصول الى رفع كفاية العملية التربوية أو النظام ككل في تحقيق الأهداف المرجوة 
شكراًحكومتنا الرشيدة
شكراً وزارتنا@moe_gov_sa @minister_moe_sa @oihm1 @Media_M_E #تعليم_تبوكpic.twitter.com/IHxn2X6brt","","23","32","1562897654000","7:14 PM - 11 Jul 2019","/meso202015/status/1149502192300122112"
