web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583861089-6364","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@LoNDoN64276735","🕊 🇸🇦احب وطني 🇸🇦 🕊","#اصوات_كليات_التربيه_تنادي.  @HamadMAlSheikh طالما أن القادم في غيب الله فتصوره جميلاً..
@Badermasaker 
@minister_moe_sa 
@kbsalsaud 
@kbsalsaud 
@Khalid_M_AlSaud 
@moe_gov_sa 
@KingSalman 
@spokesp_moepic.twitter.com/k5EcbiNOXg","","27","6","1583333793000","6:56 AM - 4 Mar 2020","/LoNDoN64276735/status/1235217571793850371"
"1583861089-6477","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@bin_nosir","مدرسة موسى بن نصير الإبتدائية","#السلامة_أولاً شعار كل طالب ومعلم
 في منزلنا التعليمي ونفتخر ونفرح أن نشارك 
في #اليوم_العالمي_للدفاع_المدني 
.
@moe_gov_sa @moe_gov_sa @khulaisedu 
@_khaaleed @JeddahEducationpic.twitter.com/ygmcMXPaVh","","2","2","1583033864000","7:37 PM - 29 Feb 2020","/bin_nosir/status/1233959581610582016"
"1583861089-6371","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Emamnafi","مدرسة الإمام نافع المدني ببني سار- تعليم الباحة","نصائح هامة للوقاية من فيروس #كورونا .
مع دعواتنا للجميع بالصحة والسلامة .
@Wbahaedu  @bahaedu  @SchoolAffairs_  @moe_gov_sa  @Media_M_E  @SaudiMOHpic.twitter.com/KbR6TOPz7J","","3","4","1583091859000","11:44 AM - 1 Mar 2020","/Emamnafi/status/1234202829432160256"
"1583861089-6316","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","مركز الوعي الفكري في #وزارة_التعليم يرتكز على تعزيز الانتماء الوطني والوقاية من الأفكار المتطرفة
https://www.moe.gov.sa/ar/news/Pages/r-n-2020-rt6.aspx …pic.twitter.com/lzg1dJhzVi","35","496","363","1583434666000","10:57 AM - 5 Mar 2020","/moe_gov_sa/status/1235640666417508352"
"1583861089-6339","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يتسلّم تقرير ""إعلان الرياض"" حول التربية على المواطنة والقيم الإنسانية المشتركة
https://www.moe.gov.sa/ar/news/Pages/r-2020-754.aspx …pic.twitter.com/5sAOvKxrzQ","6","304","212","1583428812000","9:20 AM - 5 Mar 2020","/moe_gov_sa/status/1235616113528102912"
"1583861089-6537","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@dwadmisa","إدارة تعليم الدوادمي","نادي الحي بالمتوسطة الأولى بالبجادية بـ #تعليم_الدوادمي يقيم العديد من البرامج خلال هذا الأسبوع 
#الملف_الإعلامي_بوزارة_التعليم 
#وزارة_التعليم 
@moe_gov_sa 
@Media_M_Epic.twitter.com/U7BIDI8FtE","","","1","1583034518000","","/dwadmisa/status/1233962322777051136"
"1583861089-6533","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@alfarah888","إبتدائية الفرعه الثالثه /بنات","فعلت مسؤولة النقل المدرسي /عزيزه مسلم
برنامج عن النقل المدرسي تضمن البرنامج إذاعه صباحيه وتوزيعات تحتوي إرشادات السلامه
تحت إشراف قائدة المدرسة/ سعاد آل معني
 #الملف_الإعلامي_بوزارة_التعليم
@edualwadi
@Media_M_E
@eshrafwadi
@moe_gov_sa pic.twitter.com/tb1nb59iUH","1","1","3","1583047238000","11:20 PM - 29 Feb 2020","/alfarah888/status/1234015674118365184"
"1583861089-6511","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@a_abujlal_b","ب / أبو جلال (بنات)","ابتدائية ابو جلال   /  قائدة المدرسة هند مطلق.  /  المنسقة الاعلامية شيخه راجحpic.twitter.com/H1xSvRFxyD","","","","1583050123000","12:08 AM - 1 Mar 2020","/a_abujlal_b/status/1234027777319407616"
"1583861089-6367","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@cooeooc","عائدة","#اصوات_كليات_التربيه_تنادي
تجاهل الوزارة، تضييقٌ علينا 
حتى تكلَّ أقلامنا وتذوب أفكارنا
ولكنا سنزداد إصرارًا وصمودًا ..
@kbsalsaud
@KingSalman
@moe_gov_sa
@HRHPSAUDS
@Badermasaker
@minister_moe_sa","","36","8","1583330754000","6:05 AM - 4 Mar 2020","/cooeooc/status/1235204826197381121"
"1583861089-6341","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
إجراءات وقائية من فيروس #كورونا اتخذتها #وزارة_التعليم في الإدارات التعليمية والمدارس؛ حفاظاً على سلامة منسوبيها.pic.twitter.com/XukepyJXme","398","1.7K","1.2K","1583388808000","10:13 PM - 4 Mar 2020","/moe_gov_sa/status/1235448325396185088"
"1583861089-6471","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Mawhiba1439","قسم الموهوبات","@hbthedu @Media_M_E @moe_gov_sa @mawhiba #اليوم_الخليجي_للموهبة_والإبداع_2020 مساعدة المدير للشؤون التعليمية أ. فوزية بنت محمد الراشد تدشن انطلاق الاسبوع الوطني للموهبة والإبداع تحت شعار برؤية وطن طموحة نرسم حاضر وطننا بمواهب جيل واعد اليوم الاحد ٦/ ٧/ ١٤٤١ في مسرح إدارة التعليمpic.twitter.com/dJHRh4LnHf","","5","1","1583044295000","10:31 PM - 29 Feb 2020","/Mawhiba1439/status/1234003331116412928"
"1583861089-6377","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Boo2012Soo","عاشقه الصمت","#اصوات_كليات_التربيه_تنادي

@minister_moe_sa @KingSalman @mualosaimi @Badermasaker @spokesp_moe 
@moe_gov_sa 
@SaudiMCSpic.twitter.com/CVxl6zidAH","","27","7","1583333237000","6:47 AM - 4 Mar 2020","/Boo2012Soo/status/1235215243237879808"
"1583861089-6523","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@bblluue_e","blue","https://albilad-careers.com/","","","1","1583049628000","12:00 AM - 1 Mar 2020","/bblluue_e/status/1234025698421022721"
"1583861089-6294","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@majedalghamdi10","majed al-ghamdi","Moodpic.twitter.com/nvLxDy5d8y","","","2","1583606631000","10:43 AM - 7 Mar 2020","/majedalghamdi10/status/1236361938109632514"
"1583861089-6359","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Jammona6","جمان 🇸🇦","#اصوات_كليات_التربيه_تنادي "" و غداً تُزهرُ في البيداءِ أُمنيتي
و أحومُ طيراً في سماواتِ الفرح "" @KingSalman @Badermasaker @moe_gov_sa","","20","3","1583342008000","9:13 AM - 4 Mar 2020","/Jammona6/status/1235252030966550528"
"1583861089-6297","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@1iRoaa","Roa'a.","@moe_gov_sa  we are waiting here!!!! pic.twitter.com/lAj7YFNaBW","","","","1583601237000","9:13 AM - 7 Mar 2020","/1iRoaa/status/1236339316978323456"
"1583861089-6514","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@hudyjah_sch","مدرسة حديجة المتوسطة والثانوية","تشرفنا هذا اليوم الأحد الموافق 1441/7/6هـ بزيارة المشرف التربوي الأستاذ : شوردي عواض النفيعي لمتابعة الاختبارات المركزية  .
#الملف__الإعلامي_بوزارة_التعليم 
#وزارة_التعليم 
@Media_M_E 
@moe_gov_sa pic.twitter.com/V0nF3d6MAs","","2","1","1583041793000","9:49 PM - 29 Feb 2020","/hudyjah_sch/status/1233992836145610755"
"1583861089-6353","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Amjadqurtopa1","إبتدائيةأمجاد قرطبة بنين","Academic success today is dependent on technology, and this is what drives us to use all available modern technology like the Kahoot application for the benefit of our children.
@aqis_school2
@AQS_School
@qortobhEDU
@nashatkk
@ALNashat_R
@moe_gov_sa
@Media_M_E
@A_p_educationpic.twitter.com/fLaCtDWgcv","","","","1583128898000","10:01 PM - 1 Mar 2020","/Amjadqurtopa1/status/1234358182476238850"
"1583861089-6407","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@ImNirajAS","Niraj Shah","Only Saudi Arabia in the world is spending such money on centralized access since last 10 years I believe. The publishers are enjoying free money, appreciating such initiative, but not seeing that happening anywhere else in the world. Seems like the platform is root of corruption","","","","1583038361000","8:52 PM - 29 Feb 2020","/ImNirajAS/status/1233978443584409600"
"1583861089-6333","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Amjadqurtopa1","إبتدائيةأمجاد قرطبة بنين","The useing of the"" little  teacher ""strategy in mathematics for fourth-grade primary students ""international section"".
 mr :Rami labeeb
@aqis_school2
@AQS_School
@qortobhEDU
@nashatkk
@ALNashat_R
@moe_gov_sa
@Media_M_E
@A_p_educationpic.twitter.com/t7rGRcUvPj","1","","","1583313656000","1:20 AM - 4 Mar 2020","/Amjadqurtopa1/status/1235133114248294400"
"1583861089-6546","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@alzadjali82","N.Alzadjali","وانا بعد ع بالي في السلطنة","","","1","1583026973000","5:42 PM - 29 Feb 2020","/alzadjali82/status/1233930679131541505"
"1583861089-6325","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@pizza_parade_","الحمدلله  🙏🏻","@mohe_sa @moe_gov_sa @spokesman_moh @SaudiMOH @SaudiMOH937
Hello, please take a look at this article about the effects of closing schools during the 1918 Spanish Flu pandemic: 

*proactive* closings had far better mortality rates than *reactive* closingshttps://jamanetwork.com/journals/jama/fullarticle/208354 …","","","","1583414381000","5:19 AM - 5 Mar 2020","/pizza_parade_/status/1235555585745174529"
"1583861089-6524","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@omforsschool","مدرسة أم فرص","#السلامة_المدرسية مسؤولية الجميع 
#السلامة_أولاً 
#تعليم_الدوادمي
#الملف_الإعلامي_بوزارة_التعليم 
#وزارة_التعليم 
@Media_M_E 
@moe_gov_sa pic.twitter.com/Lh3oXVqqge","","","","1583049612000","12:00 AM - 1 Mar 2020","/omforsschool/status/1234025631148650497"
"1583861089-6444","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@umnaif06404258","um naif","#تقديم_الاخبارات_قبل_رمضان انا مليت وانا اسوي منشن لهم يلااا كلكم منشنوو الوزييير @moe_gov_sa @minister_moe_sa  #تقديم_الاخبارات_قبل_رمضان_لسنة2020","","4","4","1583077625000","7:47 AM - 1 Mar 2020","/umnaif06404258/status/1234143127113478144"
"1583861089-6260","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Sameer51834193","Sameer","What about PISJ? We have got board exams will it be closed too?","","","1","1583705081000","3:04 PM - 8 Mar 2020","/Sameer51834193/status/1236774868487753732"
"1583861089-6303","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم في #اليوم_العالمي_للمرأة: أقدم التهنئة لكل معلمة وطالبة وأم على وجودهن في حياتنا ملهمات وداعمات ومشاركات في مسيرة النماء والعطاء.pic.twitter.com/dcgrexqvig","313","2.5K","2.1K","1583682666000","8:51 AM - 8 Mar 2020","/moe_gov_sa/status/1236680852219801600"
"1583861089-6384","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@cooeooc","عائدة","#اصوات_كليات_التربيه_تنادي
اللهم افرغ علينا صبرا
@kbsalsaud
@KingSalman
@moe_gov_sa
@HRHPSAUDS
@Badermasaker
@minister_moe_sa","","31","10","1583330394000","5:59 AM - 4 Mar 2020","/cooeooc/status/1235203315568439296"
"1583861089-6321","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@AlhayNady","نادي الحي بابتدائية زينب بالحرس الوطني - الشرقية","عَنْ أَنَسٍ رضي الله عنه أَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ كَانَ يَقُولُ : ( اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنْ الْبَرَصِ وَالْجُنُونِ وَالْجُذَامِ وَمِنْ سَيِّئْ الْأَسْقَامِ )  
اللهم احفظ بلادنا من الأمراض والأوبئة
#تعليم_الشرقية 
@moe_gov_sa 
@Media_M_Epic.twitter.com/mmcKJOs4UB – at الحرس الوطني","1","220","40","1583578412000","2:53 AM - 7 Mar 2020","/AlhayNady/status/1236243579275825152"
"1583861089-6420","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@bwa_high_school","متوسطة وثانوية بوا","مشاركة فريق كشافة بوا بقيادة القائد الكشفي الأستاذ: عواض بن مسفر الشلوي في احتفال #اليوم_العالمي_للدفاع_المدني_2020
@misaanm1437⁩ 
⁦@TaifEduGov⁩ 
⁦@moe_gov_sa⁩ 
⁦@Media_M_Epic.twitter.com/wwnCO8c2lc","2","6","5","1583086521000","10:15 AM - 1 Mar 2020","/bwa_high_school/status/1234180438681423872"
"1583861089-6326","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Amjadqurtopa1","إبتدائيةأمجاد قرطبة بنين","my dream is to become a merchant , my school gave me the opportunity to fulfill that dream.
@aqis_school2
@AQS_School
@qortobhEDU
@nashatkk
@ALNashat_R
@moe_gov_sa
@Media_M_E
@A_p_education 
@FutureGate_sa
@riyadh_edu 
@QurtobaAmjadpic.twitter.com/YZ0ObBwtKq","","","","1583393497000","11:31 PM - 4 Mar 2020","/Amjadqurtopa1/status/1235467992215031809"
"1583861089-6412","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@school__B1","المدرسة الابتدائية الاولى بالوجه","اليوم في محافظة الوجه افتتاح معرض اضرار الاجهزة الاليكترونيه بحضور رئيسة قسم شؤون تعليم البنات الاستاذة انتصار النزاوي ومجموعه من القائدات ومنسوبات التعليم وتم تكريم المدارس الفائزة بالمراكز الاولى
#تعليم_تبوك 
@Media_M_E 
@tabuk_edu 
@moe_gov_sa pic.twitter.com/wVMO5RzVKp","3","1","9","1583140689000","1:18 AM - 2 Mar 2020","/school__B1/status/1234407637334315013"
